conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1919615901877649772,Tue May 06 04:51:10 +0000 2025,37739,Dari COVID. Dari obat batuk. Dari Kanjuruhan. Dari keracunan MBG. Kita paham. Rakyat cuma angka statistik.,1919615901877649772,,,in,,186,199,13355,https://x.com/undefined/status/1919615901877649772,170542374,
1915933911806579107,Sat Apr 26 01:00:15 +0000 2025,609,Anjing ini orang siswa siswi hampir meregang nyawa karna keracunan MBG Bisa bisa nya komen begini padahal dari oktober 2024 sampai April 2025 Keracunan Karna MBG terus terjadi...... https://t.co/h0s6iu00IB,1915933911806579107,https://pbs.twimg.com/media/GpbDvU6bgAAOcuQ.jpg,,in,,10,132,277,https://x.com/undefined/status/1915933911806579107,1133311906976952320,
1922326360048984172,Tue May 13 16:21:33 +0000 2025,1836,KERACUNAN MBG MASSAL DI 13 SEKOLAH DI BOGOR SEREM Menu MBG mengandung bakteri Salmonella dan E. Coli menyebabkan sebanya 214 siswa keracunan Pemkab Bogor tetapkan peristiwa ini sebagai Kejadian Luar Biasa (KLB) Sampai kapan anak2 kita diracuni tanpa ada yg bertanggungjawab? https://t.co/eioNhjtc6O,1922326360048984172,https://pbs.twimg.com/media/Gq15kArbAAEHewE.jpg,,in,,58,221,946,https://x.com/undefined/status/1922326360048984172,1178950184601935873,
2050518253299261770,Sat May 02 10:10:23 +0000 2026,7025,Kecelakan Kereta Dirutnya Suruh Mundur Sama DPR Keracunan MBG Kepala BGN Gak Ada Yang Nyuruh mundur https://t.co/kVzRvfNbZU,2050518253299261770,https://pbs.twimg.com/media/HHTnedWbIAAVwcO.jpg,,in,,54,121,3278,https://x.com/undefined/status/2050518253299261770,1478245047841660930,
1880177517396639749,Fri Jan 17 08:57:06 +0000 2025,2606,40 anak di Sukoharjo keracunan MBG. Kasih tau si Deddy botol (botak tolol) https://t.co/O71mmwY3Q7,1880177517396639749,https://pbs.twimg.com/ext_tw_video_thumb/1880177460341510144/pu/img/faNBX4MC_SB7aCow.jpg,,in,,20,137,1101,https://x.com/undefined/status/1880177517396639749,929287558281830400,
2048215579077812592,Sun Apr 26 01:40:22 +0000 2026,19012,Tenaga kerja tidak terserap: Buka lapangan pekerjaan ️ Tutup prodi ️ Mengatasi keracunan MBG: Perbaiki higienitas ️ Ganti istilahnya ️ Defisit BPJS: Perkuat preventi promotif ️ Angkat selebriti jadi Duta ️ Ajaib memang yah ,2048215579077812592,,,in,,136,102,10527,https://x.com/undefined/status/2048215579077812592,142966699,
2016735380549317063,Thu Jan 29 04:49:18 +0000 2026,3572,Korban keracunan MBG di Sukabumi terus bertambah. Kapan ya pengelola SPPG yg bikin siswa keracunan di tersangkakan?jangan cuma berani sama kakek-2 penjual es aja dong https://t.co/mZomx37we4,2016735380549317063,https://pbs.twimg.com/ext_tw_video_thumb/2016735313264254976/pu/img/7PD1I1gSDMNCc-qZ.jpg,,in,,47,142,1714,https://x.com/undefined/status/2016735380549317063,224431376,
1978859321816494357,Thu Oct 16 16:23:22 +0000 2025,2130,LAGI-LAGI RATUSAN SISWA KERACUNAN MBG! Dalam beberapa hari ini aja ada kasus keracunan MBG di berbagai wilayah di Indonesia mulai dari Yogyakarta Bandung Barat Tulungagung dan Toba. Mau sampai kapan program MBG ini terus dijalankan dengan mengorbankan adik-adik kita? https://t.co/tMI3tsUq0V,1978859321816494357,https://pbs.twimg.com/media/G3ZSC57X0AArRhx.jpg,,in,,40,118,1281,https://x.com/undefined/status/1978859321816494357,1850558971779956736,
1975553630934868370,Tue Oct 07 13:27:44 +0000 2025,8364,Sudah 10.482 (sepuluh ribu empat ratus delapan puluh dua) anak yang mengalami keracunan MBG.,1975553630934868370,,,in,,255,77,4417,https://x.com/undefined/status/1975553630934868370,1850558971779956736,
2044605962154340573,Thu Apr 16 02:37:02 +0000 2026,1927, TERJADI LAGI KERACUNAN MBG Kalo seperti ini apakah MBG mau dilanjut⁉️⁉️⁉️ Sudah seberapa banyak orang keracunan MBG⁉️⁉️ Ini namanya PROGRAM PEMBUNUH MASSAL ‼️‼️ https://t.co/wyYXyYNuSo,2044605962154340573,https://pbs.twimg.com/ext_tw_video_thumb/2044605910690263040/pu/img/3wHs3mZf_w9G5bB6.jpg,,in,,43,225,1314,https://x.com/undefined/status/2044605962154340573,1168705905015148546,
1968615361353322829,Thu Sep 18 09:57:31 +0000 2025,12689,Sejak Januari 2025 sudah ada 17 kasus keracunan MBG di 10 provinsi. Korbannya lebih dari 4.000 siswa Dari TK sampai SMA. @prabowo mau sampai kapan anak-anak jadi korban keracunan program ugal-ugalan ini?,1968615361353322829,,,in,,288,214,7554,https://x.com/undefined/status/1968615361353322829,1850558971779956736,
2030681744819748939,Sun Mar 08 16:27:10 +0000 2026,7752,: bagaimana cara mengurangi angka keracunan mbg? : ganti kata keracunan dengan hal menonjol gangguan pencernaan tipikal boomer ,2030681744819748939,,,in,,30,50,3478,https://x.com/undefined/status/2030681744819748939,2990543688,
2019063588724322632,Wed Feb 04 15:00:46 +0000 2026,35847,2026: - Presiden menjadi zionist - IHSG anjlok - Keracunan MBG berlanjut - Anak SD bunuh diri Apa lagi yaa?,2019063588724322632,,,in,,385,807,10049,https://x.com/undefined/status/2019063588724322632,1447335058814095363,
2048278399110832275,Sun Apr 26 05:50:00 +0000 2026,5199,Nambah satu lagi pejabat tolol. Semoga anakmu keracunan MBG https://t.co/Q1EpoY6P12,2048278399110832275,https://pbs.twimg.com/ext_tw_video_thumb/2048278361336885248/pu/img/WPTzIKa_K0BvlRUu.jpg,,in,,368,710,2647,https://x.com/undefined/status/2048278399110832275,1042822530279473152,
1896530865393676439,Mon Mar 03 11:59:28 +0000 2025,2817,Makan Bergizi Gratis hanya langkah awal janji kampanye 10 ribu dokter Pak Prabowo. Sebelum dokternya ada pasiennya sudah disiapkan lebih dulu dari siswa-siswi yang keracunan MBG. Holistik. Saksikan obrolan kami bersama @feriamsari https://t.co/l5AtYYVHSh https://t.co/pMTL4YpisF,1896530865393676439,https://pbs.twimg.com/amplify_video_thumb/1896530372399161344/img/Du7m9fLzR0hKwHD_.jpg,,in,,84,79,946,https://x.com/undefined/status/1896530865393676439,1772124227463979008,
2017054064455131457,Fri Jan 30 01:55:38 +0000 2026,20721,TOTAL KORBAN KERACUNAN MBG SECARA KUMULATIF SEKITAR 21.000- 24.000 ORANG https://t.co/dz2jvUYqvk,2017054064455131457,https://pbs.twimg.com/media/G_4D-3DbUAAP1rq.jpg,,in,,349,116,8520,https://x.com/undefined/status/2017054064455131457,1745265761416056832,
2040381332854124672,Sat Apr 04 10:49:52 +0000 2026,16543,Ratusan siswa di Pondok Kelapa Jakarta Timur Tumbang Akibat Keracunan MBG https://t.co/rv1vBoPevz,2040381332854124672,https://pbs.twimg.com/amplify_video_thumb/2040380691901542400/img/E1qIbYigpQtMJUOX.jpg,,in,,382,343,6180,https://x.com/undefined/status/2040381332854124672,1178950184601935873,
2023606707885404189,Tue Feb 17 03:53:30 +0000 2026,42459,335 T untuk MBG 9.638 T total utang pemerintah 2025 Normalisasi hubungan dg israel Keracunan MBG hanya 0 0006 % 16 8 T untuk gabung BOP Hutang Whoosh pakai APBN 19 juta lapangan kerja tipu2 https://t.co/GGYX6fTr1v,2023606707885404189,https://pbs.twimg.com/media/HBVLk4EawAAS26t.jpg,,in,,260,543,16423,https://x.com/undefined/status/2023606707885404189,929287558281830400,
1970822707815338421,Wed Sep 24 12:08:44 +0000 2025,9722,Cipongkor darurat kejadian luar biasa keracunan MBG hari ini .,1970822707815338421,,,in,,144,121,3415,https://x.com/undefined/status/1970822707815338421,1850558971779956736,
1971217429411004899,Thu Sep 25 14:17:13 +0000 2025,3476,Sudah ada TOTAL 5.626 korban keracunan MBG sampai tanggal 18 September aja. Artinya ini belum termasuk jumlah korban keracunan MBG di Bandung Barat Ketapang dan Bojonegoro yang baru terjadi. Mau sampai kapan program yang meracuni ribuan anak ini dipertahankan? SAMPAI KAPAN?,1971217429411004899,,,in,,73,51,2353,https://x.com/undefined/status/1971217429411004899,1850558971779956736,
